id,accident_risk
750104,59.51287488497087
750105,10.80850607537593
750106,22.516947760292965
750107,149.05264996156842
750108,0.0
750109,43.77103197737574
750110,93.58710113050921
750111,38.963744177093815
750112,26.793974182373518
750113,108.9985479632133
750114,161.97702530606568
750115,74.49621061507139
750116,61.652000403700185
750117,139.90633889793492
750118,136.6381849358645
750119,18.098285640001393
750120,140.11159623919878
750121,127.41366565844669
750122,209.53526617313503
750123,77.72992910732552
750124,36.451530959367915
750125,157.50899271991108
750126,118.23334724648805
750127,116.60067423298977
750128,113.67315953020295
750129,37.965385353751
750130,129.67495914397682
750131,192.37799344065172
750132,166.75614657705046
750133,121.12812140621577
750134,80.81241490428255
750135,112.54783317989063
750136,16.919332324156244
750137,132.68192733225703
750138,48.99893712722576
750139,74.53803794866809
750140,0.0
750141,6.241693270861333
750142,77.38028277043907
750143,6.137326719497651
750144,98.98864513238931
750145,21.903429866692022
750146,17.726479544155836
750147,0.0
750148,70.51282231418838
750149,87.75907642984578
750150,12.707970462813307
750151,69.10783893517925
750152,0.0
750153,57.555140006086845
750154,174.00833112027124
750155,32.12026533091637
750156,161.4441199577356
750157,73.34055251017662
750158,40.8388838249258
750159,19.353700300254786
750160,14.612064900607265
750161,26.112748872532848
750162,119.49649769423701
750163,81.70021466332742
750164,79.50299526239559
750165,135.62508432017216
750166,41.700863379297004
750167,203.63584689886414
750168,31.069237718226077
750169,51.407664828239035
750170,44.350683310254226
750171,133.93349582717025
750172,134.69476493567242
750173,25.6284896673655
750174,67.05888565833794
750175,135.8405814943178
750176,162.8869862986562
750177,61.21013739099999
750178,53.026545537743004
750179,169.18558117918087
750180,32.82025631495446
750181,45.74128493307853
750182,73.68971861362434
750183,133.05547788711442
750184,58.41671450171884
750185,80.29601543650199
750186,161.26126676198652
750187,0.0
750188,1.0679590434490365
750189,138.80232204527533
750190,63.73936334576695
750191,78.99691598584883
750192,115.83355581030793
750193,59.69041612618912
750194,132.96345624480256
750195,145.46896110755716
750196,82.13168408769076
750197,58.70796525847953
750198,147.51894318610755
750199,21.965217318498787
750200,85.17788313355459
750201,211.22380229604357
750202,32.409735279912525
750203,216.4235923020123
750204,16.213646053070192
750205,204.10238651639764
750206,92.7909878784402
750207,69.44429951427105
750208,4.150400157089166
750209,80.78729621994228
750210,185.81044312977127
750211,61.18857229763887
750212,22.546181978285745
750213,28.165763273567222
750214,96.90315233951748
750215,28.81551858925411
750216,38.55296457981069
750217,15.447074113599626
750218,147.6478168481965
750219,17.307520438187737
750220,44.68082215075958
750221,71.14849543633852
750222,84.89958346685262
750223,9.5659079701515
750224,75.20107450063699
750225,124.42464105127823
750226,15.403220942849543
750227,97.48457585174191
750228,23.555858988066802
750229,178.9429107686122
750230,9.634710155468838
750231,0.0
750232,137.88964208459697
750233,80.43183269136557
750234,28.432125747192913
750235,155.42024631766037
750236,14.498873700055697
750237,91.72495764529219
750238,72.59212849443907
750239,119.27001376774808
750240,7.109069502257739
750241,33.90639775095741
750242,23.785312096216217
750243,28.5819645274197
750244,168.9422259289887
750245,105.33538152938979
750246,94.56037492287714
750247,49.68326004543917
750248,54.33278235175709
750249,98.26692561529467
750250,47.54257305650793
750251,112.42013373500447
750252,173.0869530902027
750253,12.413857930554002
750254,0.0
750255,20.83479994257482
750256,133.04445071018688
750257,137.66970130414313
750258,17.904406193444004
750259,184.6091121465878
750260,152.69994911791525
750261,44.6998495307198
750262,20.324570096319462
750263,52.37843012166411
750264,177.31545526779928
750265,35.70096848366143
750266,24.662468229016326
750267,0.0
750268,88.27541146495304
750269,0.0
750270,127.99663165568961
750271,72.83474643158308
750272,12.099816091862863
750273,180.8155594902812
750274,159.09193683860883
750275,226.18427403989
750276,29.8975753879306
750277,176.4054143163811
750278,61.353757755836
750279,105.5966609808521
750280,92.36052144712903
750281,44.06063313539107
750282,104.19848797872345
750283,99.65341155497867
750284,63.785517515556194
750285,51.82690863138953
750286,91.29855563399713
750287,105.56971662540172
750288,8.81113597168644
750289,155.3140950415862
750290,38.89286319407188
750291,92.26173299482105
750292,73.94799823053302
750293,57.532886585987455
750294,168.2716672894959
750295,70.57676829432461
750296,206.99941915009322
750297,107.41072024551158
750298,74.94226406665945
750299,93.09570994058038
750300,123.29153439617318
750301,127.95954965037106
750302,146.11955951182216
750303,26.177579175572077
750304,133.46724983872286
750305,127.14779370372082
750306,51.88938784491762
750307,102.60334161243281
750308,201.1052226357026
750309,53.66475291318892
750310,158.45848634581432
750311,0.0
750312,134.42346264948003
750313,114.93101857591495
750314,150.07531818460228
750315,193.70042802112658
750316,40.506429545650235
750317,9.735235425383166
750318,161.39534482295647
750319,118.79128761908964
750320,33.11503162375561
750321,35.245775122099644
750322,105.6611202590363
750323,149.20480921826595
750324,0.0
750325,49.969010518940934
750326,79.45644831452455
750327,50.05006445735148
750328,86.11368528933184
750329,16.890075682708755
750330,109.4596315960751
750331,105.33630841754973
750332,163.35165033110007
750333,98.46394718506167
750334,25.298531988823243
750335,186.5155842667907
750336,3.311613128375825
750337,168.94095881481866
750338,160.60233808465705
750339,127.59806445302274
750340,110.98463712562307
750341,135.5184685708494
750342,84.90260073221236
750343,184.2613601896607
750344,19.71449456331345
750345,16.92433007107519
750346,64.05119699508157
750347,96.98310897904048
750348,92.30716001511757
750349,94.59420029474063
750350,18.294102212181883
750351,61.24217062321293
750352,75.04002788670141
750353,92.1302065317239
750354,24.238948951732823
750355,53.22252860370486
750356,35.64043120746669
750357,16.373462708952047
750358,72.35873946022309
750359,201.09525327620486
750360,147.35323243592444
750361,50.40433127604871
750362,144.85162678071322
750363,39.06562045052533
750364,45.932448769553844
750365,178.25146221815118
750366,104.94275459425359
750367,83.6491164065788
750368,133.21811101297857
750369,63.552525698329305
750370,174.0103685666329
750371,84.07065709584185
750372,85.70778917854398
750373,129.45275322045723
750374,111.84693329942456
750375,176.46221758373832
750376,18.73241619907992
750377,83.91993757693501
750378,0.0
750379,184.08554994842876
750380,125.87658696564597
750381,184.56593177642196
750382,108.02291781621642
750383,0.0
750384,77.9678593164366
750385,116.31870504373751
750386,64.71575692169154
750387,148.1829644971852
750388,172.1289717688702
750389,176.38781937089192
750390,0.0
750391,115.96392895145652
750392,200.51387403310247
750393,128.02831262369483
750394,172.5972705200918
750395,96.08235136322776
750396,58.96372326860438
750397,35.86186538639117
750398,69.61097028401821
750399,142.98613241350142
750400,22.1160357814166
750401,10.864314689925948
750402,175.01602028216251
750403,79.44542066939539
750404,90.8465495055242
750405,0.0
750406,155.793284544848
750407,61.1747429044683
750408,4.472338763356788
750409,135.15116820414232
750410,106.72367491917339
750411,199.6914938883894
750412,0.0
750413,127.55930653108646
750414,175.5490918412363
750415,161.6404494100878
750416,173.72190844065688
750417,98.17408387276373
750418,17.87989510251407
750419,63.05353980801448
750420,0.0
750421,81.75395538385476
750422,116.71060791317984
750423,6.607892407913539
750424,44.389780567758066
750425,67.35061559779058
750426,109.31289016522982
750427,149.61507175300142
750428,61.8325028896777
750429,0.0
750430,82.01325413290294
750431,0.0
750432,149.2125938650159
750433,66.56211088089424
750434,68.20849222688469
750435,100.64320049741025
750436,100.90998035511268
750437,0.0
750438,47.075638921351015
750439,71.11461668497168
750440,95.9475927172191
750441,146.03548598000202
750442,157.05469494524004
750443,73.51303421550512
750444,43.67107806269837
750445,0.0
750446,158.92099644481846
750447,157.74911003283074
750448,13.319018371509458
750449,193.96526523950558
750450,115.99635425976157
750451,171.55331248182142
750452,107.00923917726516
750453,143.14837479762434
750454,58.64740473493458
750455,97.81939720441216
750456,157.1951288671916
750457,5.665304102484015
750458,175.6100611696893
750459,0.0
750460,52.1508749754845
750461,133.6494658549159
750462,137.10641066574476
750463,147.49868326549813
750464,21.1892619832264
750465,66.07189899884213
750466,159.78308132450354
750467,98.15988628428778
750468,176.697489086771
750469,146.66187747041192
750470,143.19376283520575
750471,133.10436563098995
750472,37.14331444299353
750473,113.12441621157791
750474,54.0234985059389
750475,95.78758924802196
750476,161.1498273431938
750477,6.906930519213688
750478,109.25131826970625
750479,7.102204071721417
750480,122.36555885971967
750481,34.114966054269246
750482,151.373538777181
750483,53.92664890242304
750484,89.64091765078751
750485,0.0
750486,104.23681240545682
750487,96.49153658818375
750488,108.17616352278787
750489,116.24234917708941
750490,46.64725246743603
750491,50.48739507757216
750492,63.52721003687054
750493,33.277290371501635
750494,114.36217877637591
750495,40.9017547841197
750496,10.356754106989456
750497,25.63136163966857
750498,29.618157109108097
750499,116.6427821500144
750500,55.63343213636324
750501,48.72597751061926
750502,91.16513618258631
750503,13.305606971681641
750504,77.70588463971438
750505,200.900409102933
750506,180.16494842363397
750507,91.60037253867085
750508,192.6571378100317
750509,9.304841799708413
750510,64.85590344463435
750511,37.355956071717856
750512,127.17099234893294
750513,201.16121438554512
750514,81.81143103284387
750515,191.04061342268687
750516,59.77455373949829
750517,161.98165911142252
750518,114.5425724975471
750519,187.1778208531581
750520,110.81088545528587
750521,60.548246000763015
750522,112.36560660170011
750523,163.13090341173108
750524,76.67973116990191
750525,159.4747988005904
750526,118.76059516111928
750527,134.50412700586833
750528,144.51995555902238
750529,185.64399826856283
750530,175.52917519718665
750531,0.0
750532,46.76086401884527
750533,180.0565201370734
750534,117.54344291216319
750535,63.932914369938544
750536,22.781424621580584
750537,107.41136946326532
750538,0.0
750539,56.88524270470066
750540,70.51706794992651
750541,29.656549879497447
750542,28.059943837607193
750543,145.60514521783307
750544,186.98841494229004
750545,67.96960522796013
750546,161.5588563678748
750547,51.853893055730396
750548,194.2647736764411
750549,166.7998055342158
750550,83.50637621949699
750551,204.02286249005908
750552,58.935888669186625
750553,193.22882133682117
750554,12.490005683586503
750555,19.88586254394835
750556,85.96794920363493
750557,59.06963773734515
750558,105.80093417769228
750559,59.74107570311452
750560,44.3304679847472
750561,64.22052673915061
750562,57.42201452544708
750563,25.314176886012547
750564,36.77576151484391
750565,174.48667663126867
750566,26.092479433062294
750567,1.7338366861895338
750568,104.56552984512427
750569,116.60502781560206
750570,121.6064093293021
750571,0.0
750572,97.55266349618967
750573,48.58228057268883
750574,18.326961889910763
750575,104.59076113856099
750576,25.824290362207535
750577,9.745147667384458
750578,113.074348804132
750579,86.04037291167447
750580,33.80329811051678
750581,161.96299625799662
750582,100.42187672497437
750583,108.84603857027525
750584,97.59486388173002
750585,30.787938382990433
750586,102.01164373645202
750587,0.0
750588,183.90763162130276
750589,17.8113078885076
750590,120.37895684767909
750591,20.14986326305643
750592,85.95948043963006
750593,122.24684662606239
750594,20.4518748192595
750595,208.85191674000527
750596,64.22218610615295
750597,150.55401575656066
750598,191.07671789538415
750599,68.4558049625665
750600,210.1873211367306
750601,122.73460742263916
750602,132.03107342801275
750603,108.26527503751305
750604,29.30940607798209
750605,54.42510617827725
750606,50.197828922067174
750607,41.2657202618646
750608,175.51627656893618
750609,195.48731895494075
750610,217.32636078486212
750611,89.28069318154917
750612,56.86136708296709
750613,161.7008150768711
750614,55.931290063353
750615,158.67202767410828
750616,22.483934045932642
750617,46.61480017378767
750618,212.8002301405677
750619,22.450997110726973
750620,93.09500327688932
750621,182.64105372442805
750622,30.937871426109325
750623,0.0
750624,91.05564374905259
750625,182.2320419262304
750626,118.93279032541159
750627,8.225010430900625
750628,155.55369408280143
750629,30.05367327848427
750630,58.853416443746596
750631,83.90363934179885
750632,34.39623476264319
750633,107.06053074192482
750634,192.3905494635435
750635,142.5444952136114
750636,0.0
750637,120.67485098838006
750638,13.387284205176115
750639,103.7829858625679
750640,128.7334408561203
750641,67.06520784190815
750642,38.86921526904234
750643,113.43324090277656
750644,123.450943960264
750645,177.251182448458
750646,124.59658626496753
750647,175.69991620800312
750648,54.40063768507406
750649,163.8164387667652
750650,171.21024712478226
750651,5.081011787984494
750652,21.65959619798059
750653,20.051804898530236
750654,9.627640455607605
750655,102.55007853921245
750656,7.17885190147922
750657,0.0
750658,34.02205852991983
750659,57.75022672098521
750660,44.36791275897582
750661,114.80576140316964
750662,84.81768221467672
750663,100.07873755188012
750664,47.45692820397801
750665,81.45789632779599
750666,5.188833830279691
750667,163.16207666053003
750668,151.19644751777008
750669,0.0
750670,35.34267404512343
750671,132.51654460097052
750672,182.5062874927023
750673,71.44286756104282
750674,44.30470901654189
750675,89.98705784156061
750676,190.87850484484915
750677,137.19971626054632
750678,70.30813455807902
750679,56.37671891971405
750680,75.6630001608574
750681,107.26456548035236
750682,119.02988249706033
750683,116.46904233706039
750684,0.0
750685,89.02184961616763
750686,190.385888085303
750687,135.8729365691093
750688,114.71297381381441
750689,25.768304200706382
750690,64.34051943548002
750691,111.28102851650448
750692,0.0
750693,184.3787129598627
750694,40.576962020540236
750695,197.78576360990706
750696,205.0428700679072
750697,49.529079268059036
750698,161.40041901752852
750699,162.6939213544772
750700,130.18052045075342
750701,20.83018416791458
750702,75.48681580049868
750703,159.22626090023442
750704,53.959766378468316
750705,124.1647601279895
750706,154.30599899435708
750707,154.1309715709586
750708,200.99861711565433
750709,163.918695969319
750710,118.7524642710286
750711,74.06374548143822
750712,107.66563104841623
750713,41.51435442845184
750714,62.741260795828396
750715,51.59229125650819
750716,5.480961365487872
750717,121.05188635207122
750718,164.3951063339864
750719,128.86614380228684
750720,175.26818202379093
750721,67.39325877407964
750722,24.612779934566902
750723,73.97935522266971
750724,101.11327748427323
750725,15.868744107229645
750726,134.74279419476693
750727,207.13072153149812
750728,84.66474891805206
750729,173.65616365284836
750730,12.35403584345977
750731,187.3041183505917
750732,0.0
750733,166.89831184420905
750734,59.30631248346401
750735,23.584822974887402
750736,104.04232350213829
750737,7.38821748664941
750738,95.88990024903114
750739,115.86739408676527
750740,62.95136352802672
750741,98.34180138272427
750742,0.0
750743,164.6698084965285
750744,22.238878040167776
750745,22.57039549347047
750746,70.19520436237599
750747,109.98017158876405
750748,88.88311180763424
750749,45.34054106561956
750750,136.36872446462678
750751,39.47211851911766
750752,52.720608189019
750753,101.9212282476592
750754,179.9570922163722
750755,74.12805405374405
750756,56.77053445230928
750757,87.45489729916397
750758,2.3811497332718545
750759,84.02927091670898
750760,123.21231801994753
750761,34.80693643768711
750762,65.31558689691985
750763,16.181660499758436
750764,165.50073406564587
750765,37.88996530915182
750766,170.09585173195524
750767,71.96405947927497
750768,158.71254281016218
750769,2.2795883156827585
750770,10.152482499293285
750771,196.07987005900873
750772,142.69244760807499
750773,82.53069257597883
750774,0.7381093265756817
750775,82.09845053058643
750776,91.02042204212421
750777,119.19532398644992
750778,138.72417609510194
750779,0.0
750780,186.99379617770893
750781,5.979727173307538
750782,63.95501310517574
750783,79.20545471900891
750784,202.8586904745278
750785,62.82320983916634
750786,28.41025665227653
750787,186.08297834201915
750788,97.40726301510648
750789,45.09957740834
750790,92.57295790129132
750791,67.21332040735206
750792,192.23429650272135
750793,116.90411108293051
750794,88.11099883752644
750795,175.93957786454473
750796,139.31668166437527
750797,55.13965505412375
750798,55.647526673567995
750799,23.021618999842758
750800,120.13455856500923
750801,0.0
750802,8.02347428035722
750803,1.301079906051541
750804,35.94098426072253
750805,92.45002691855177
750806,122.59111780811958
750807,17.296655555058123
750808,211.4110514237089
750809,12.56919996785956
750810,96.37739758114486
750811,83.18096307385565
750812,79.99389482295533
750813,106.00792295688711
750814,132.69296162218996
750815,20.54192016913032
750816,4.019013670632091
750817,90.06629512254028
750818,6.808717596094709
750819,167.8660309743999
750820,122.48038669116414
750821,106.17107571310021
750822,19.116104161593626
750823,69.79583287114224
750824,64.72686481793801
750825,47.445383353251714
750826,99.04736293032408
750827,31.413808727638752
750828,97.15208762313
750829,27.650745406122837
750830,112.35974290130042
750831,81.20634719219896
750832,25.390979922593658
750833,13.804424487609595
750834,86.20752546570179
750835,155.40676432322806
750836,185.37266322973312
750837,0.0
750838,142.38664847836685
750839,109.85113639705065
750840,62.168936187455245
750841,74.45453301697478
750842,11.780301473466409
750843,71.0580315954578
750844,34.40200371926335
750845,83.64090632183309
750846,154.40065186172205
750847,148.08449051545847
750848,11.165904458821387
750849,156.80404127026407
750850,31.316673114299533
750851,142.09179318669192
750852,47.24840904939708
750853,127.23821565728838
750854,45.824694891713875
750855,30.985806768607972
750856,167.41054407105707
750857,26.474677230144437
750858,54.51819892458519
750859,107.83161499655262
750860,147.17958118050342
750861,171.96034921970522
750862,128.97941298833666
750863,168.23760867155147
750864,161.10950019064717
750865,37.04317296376098
750866,144.7542274547357
750867,51.65084156124664
750868,141.85818979584997
750869,107.21890559396263
750870,92.93781872371522
750871,149.81961776238842
750872,100.87520875518555
750873,186.8675549728003
750874,103.97986498362246
750875,171.35427343075435
750876,60.67940243245664
750877,138.1853545108326
750878,133.80184499981658
750879,29.11588327481718
750880,55.80106768658413
750881,106.12423819022888
750882,4.772684908720066
750883,0.0
750884,35.70931854504704
750885,192.9740338449991
750886,163.42236435213874
750887,132.9448044750876
750888,161.5140816920739
750889,55.13440647909215
750890,20.290554412898928
750891,124.86655115315068
750892,36.86600104353238
750893,54.07365921529555
750894,143.77854742622935
750895,81.94766787439215
750896,153.8989980631968
750897,0.0
750898,39.33559527652153
750899,0.0
750900,208.48436193125002
750901,106.77378515362466
750902,172.22631389112212
750903,154.70439247429488
750904,113.27014585149237
750905,142.13840956493874
750906,1.285073941357041
750907,12.2135820226639
750908,178.1888615144237
750909,4.327092549404654
750910,163.25064871575904
750911,85.20315405793713
750912,0.0
750913,112.21288680179981
750914,166.51730475422244
750915,144.47723831418136
750916,49.78866880184893
750917,160.68861769596936
750918,0.0
750919,143.3303389585625
750920,164.63295956055038
750921,48.20663564021356
750922,125.7011117345562
750923,87.79948121317051
750924,90.75124027370879
750925,14.973047235387753
750926,162.723677405427
750927,176.32849741428208
750928,27.62973399545581
750929,34.1513599821003
750930,26.739670545789295
750931,134.2266295314223
750932,136.78396919690897
750933,3.201392611178562
750934,195.59283793781026
750935,11.418246091073229
750936,61.91223609573899
750937,22.880261804743043
750938,110.39640823038775
750939,22.404578155057436
750940,28.699324932588524
750941,26.069954406366378
750942,123.46752289584617
750943,9.420852652728513
750944,25.18175934147905
750945,0.0
750946,32.360837890761104
750947,222.0320270799894
750948,0.0
750949,38.299670749428685
750950,73.88549115071862
750951,177.90629330985377
750952,22.006696853301378
750953,46.88577302867964
750954,49.47256311667263
750955,118.01429625208482
750956,129.08164120571104
750957,76.7631643221282
750958,13.5771549452341
750959,84.23544906554321
750960,129.9565041043901
750961,0.502510325386254
750962,57.10659824989614
750963,161.1086230669788
750964,198.3614862467424
750965,86.22002625277855
750966,132.9618491468342
750967,91.60792837228377
750968,50.38106122713123
750969,168.2231293502134
750970,130.2827275973542
750971,64.44599071449215
750972,0.0
750973,156.12011498406747
750974,153.4729956209867
750975,17.319771187356537
750976,168.1849410523962
750977,0.0
750978,196.0696624178389
750979,88.16123764464209
750980,84.81036617814851
750981,30.12024675164406
750982,14.002887030830493
750983,98.94753065533405
750984,133.64778030349527
750985,71.92504873267853
750986,165.1201129919196
750987,148.49478688358818
750988,111.28518079657277
750989,113.96624643674448
750990,140.0765045563029
750991,10.438649177428147
750992,142.7040732448129
750993,62.758870526517285
750994,69.62596651841625
750995,6.377763564869156
750996,1.632539240230244
750997,9.136066691311953
750998,164.5138771490062
750999,62.40299813927322
751000,18.166805250478376
751001,101.9309753460999
751002,180.10034111611168
751003,129.34448733995487
751004,100.09768559719726
751005,136.64097039726028
751006,171.00495749908276
751007,156.23337825554768
751008,168.68686017169614
751009,206.06929535681485
751010,0.0
751011,74.68210835749449
751012,14.75583970701797
751013,47.26854847975346
751014,34.11595544181347
751015,80.21991953181373
751016,107.75069566214609
751017,70.2452065719001
751018,158.47332990222532
751019,56.41035772047394
751020,80.6470145917923
751021,117.0423777229405
751022,27.107616398220443
751023,62.77440784202514
751024,123.33659718139688
751025,122.49285797027221
751026,75.30253567882903
751027,63.06147804395175
751028,119.67595421066875
751029,111.09770471315801
751030,104.61203048753282
751031,100.27900917330936
751032,17.748269928365744
751033,81.8992727385426
751034,162.4067928626497
751035,12.51495031896934
751036,131.07938272073784
751037,87.91528788334244
751038,23.783571806647615
751039,37.27295564969347
751040,160.7464404955216
751041,174.72199937445532
751042,32.16017101617251
751043,168.60353478035188
751044,144.18386650720998
751045,194.031334664987
751046,40.208796348583746
751047,87.89067852634514
751048,114.01503867610154
751049,92.85193039829039
751050,177.081613837497
751051,192.5229510529332
751052,115.8166994672892
751053,141.5983328314009
751054,15.971714269769336
751055,157.75652882687183
751056,167.7390557122256
751057,34.625920298941196
751058,85.52455002871761
751059,39.92592613058264
751060,55.74416242588694
751061,8.253686347263226
751062,65.4784320513603
751063,79.29889797190049
751064,65.70628465283369
751065,106.38641055448363
751066,105.40567028917314
751067,213.55302800998766
751068,116.60505312358686
751069,0.0
751070,146.34422848571876
751071,198.7376934238253
751072,49.69607118290418
751073,27.3566716798382
751074,25.960828974975698
751075,0.0
751076,92.80932314098561
751077,88.50843547389161
751078,45.834408103001124
751079,0.0
751080,28.61110759235055
751081,119.25314970353338
751082,56.17451033353183
751083,130.70058232793326
751084,29.226292511967017
751085,24.956683851511457
751086,41.091112342899805
751087,23.218251433046305
751088,203.19450629484135
751089,46.153442841225
751090,160.52116462912898
751091,11.278642000370837
751092,177.01987780028793
751093,16.397879171796887
751094,44.63556004582097
751095,122.07278081137201
751096,59.74450030247715
751097,26.26011272095269
751098,136.47720152222746
751099,140.09351553571946
751100,158.31752566571373
751101,48.324592302585074
751102,116.57205275880403
751103,20.837144163277344
751104,158.65010739304466
751105,200.0411540660262
751106,45.48446437407961
751107,168.16629925020715
751108,104.5292350368237
751109,38.29679977057714
751110,36.09430143425783
751111,31.17078872980028
751112,194.2685774473017
751113,62.979465800315324
751114,183.05882694722106
751115,105.03722450199052
751116,81.1449517775194
751117,80.00859181497003
751118,149.68918151366483
751119,205.7769623798771
751120,60.65949137674818
751121,56.56342017949197
751122,120.23124390507951
751123,170.5831106056562
751124,58.9562345694909
751125,0.0
751126,89.79915987190316
751127,10.060493340155006
751128,44.57086219342722
751129,28.152135003739886
751130,64.93950012386091
751131,8.896709036325717
751132,91.27834069267516
751133,108.55641142755246
751134,73.32212308774791
751135,169.75490979621492
751136,128.1235320221282
751137,60.999843762272405
751138,156.82744683040772
751139,56.03224743928479
751140,139.69266617216942
751141,120.87798109254629
751142,133.55895210005582
751143,0.0
751144,135.58076306116163
751145,110.41881755822476
751146,93.49066376771259
751147,101.35069930573394
751148,48.591059633322686
751149,114.73786094751529
751150,218.85175408937056
751151,37.955377898692404
751152,135.69723071349904
751153,23.661227791528404
751154,26.826023115184455
751155,64.35760834663552
751156,90.85553929934838
751157,108.96869270650404
751158,144.03746209338215
751159,37.19137474790176
751160,34.95294956562759
751161,189.23709693232053
751162,87.40460731515316
751163,63.081360347440864
751164,152.74063727578425
751165,183.39856750038655
751166,58.167644614102244
751167,16.38494583371869
751168,159.0001636417726
751169,37.79433152696856
751170,85.30042291663597
751171,197.56498256568256
751172,38.3170042818374
751173,194.27662550475566
751174,82.00237655492077
751175,124.88681830378368
751176,24.045741409353525
751177,142.75723378872328
751178,76.06655996708594
751179,170.82730156491522
751180,95.04013142869763
751181,0.7112883944683972
751182,51.9761289302279
751183,206.02054500477112
751184,62.14106061841949
751185,77.75988880341572
751186,157.6290810375295
751187,190.66126653717146
751188,11.403282190360756
751189,119.68913682165368
751190,146.53816225743532
751191,18.62752188365755
751192,173.61132424732722
751193,26.65477814966124
751194,168.0838297325567
751195,12.757247164774583
751196,72.15581950969391
751197,109.45260126311427
751198,121.11533416433184
751199,197.55886177738034
751200,2.765784459571478
751201,36.688326148475426
751202,166.24221345265642
751203,35.185327971824336
751204,20.029843734077986
751205,34.08968479309374
751206,157.9751431500805
751207,152.95695915507616
751208,195.59338569343686
751209,0.0
751210,121.32962433509147
751211,143.65777528732707
751212,0.0
751213,82.7655868270839
751214,50.615029846497464
751215,173.98122629190635
751216,8.069227036960001
751217,12.436886529983894
751218,111.14520541155093
751219,111.33073168887745
751220,174.8750198291425
751221,185.40331759214246
751222,45.60104061227037
751223,86.68092178511517
751224,172.1245610517543
751225,6.977125655083796
751226,151.44762889600645
751227,94.70428047960434
751228,20.567175660082512
751229,137.2488000145957
751230,132.08447745775106
751231,82.22657575868908
751232,8.958402723983113
751233,0.0
751234,47.18378254748097
751235,10.974129589443521
751236,11.277318772876356
751237,0.0
751238,95.5560759810549
751239,15.04082258583071
751240,53.398712608369806
751241,0.0
751242,22.36607497817954
751243,77.65021483268839
751244,78.94220901567996
751245,95.44382651687374
751246,130.42849283425045
751247,32.007639146020495
751248,19.85952151974152
751249,74.75576562934776
751250,86.37418233144024
751251,19.83089128014751
751252,153.8578578639616
751253,122.59493057259158
751254,0.0
751255,68.30179697772257
751256,181.679859862022
751257,62.58090279059314
751258,48.31553557750823
751259,77.55709025036208
751260,183.43560703095966
751261,97.07160792669902
751262,27.389020119077827
751263,13.861655179865352
751264,8.662390558606717
751265,156.31298771203745
751266,18.004181171984555
751267,110.09353013548446
751268,80.48654186414257
751269,2.214979595756745
751270,59.7062565023391
751271,75.19399416097275
751272,154.20441247203036
751273,76.8708783637901
751274,138.1094441240739
751275,19.209465229003
751276,46.82162287815345
751277,59.47644771821729
751278,65.49571482582598
751279,16.989793876475858
751280,0.0
751281,47.848493700709525
751282,44.8122880351184
751283,93.98908609373996
751284,4.113980360347455
751285,57.79716415160618
751286,66.92028691278392
751287,64.15448950538092
751288,65.30677465112262
751289,114.57588509332368
751290,40.19146915575584
751291,39.60366035238661
751292,97.97352092509425
751293,84.62849482687272
751294,79.00618538021837
